Timestamp,BTUMeter_HRCH_VolumeRate(gal/min),ChW_Sys_Hrch_ChP04SpdCmd(%),ChW_Sys_Hrch_ChP05SpdCmd(%),HRCH_1_ChillerEnable,HRCH_1_CondPressure(psi),HRCH_1_EntCondWtrTmp(°F),HRCH_1_EntEvapWtrTmp(°F),HRCH_1_FaultAlarm,HRCH_1_LvgCondWtrTmp(°F),HRCH_1_LvgEvapWtrTmp(°F),HW_Sys_HrCh_GhwP04Spd(%),HW_Sys_HrCh_GhwP05Spd(%),ChW_Sys_Hrch_HrChDifPr(psi)
2023-01-23 04:00:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 04:15:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 04:30:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 04:45:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 05:00:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 05:15:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 05:30:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 05:45:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 06:00:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 06:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 06:30:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 06:45:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 07:00:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 07:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 07:30:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 07:45:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 08:00:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 08:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 08:30:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.6,0.0,0.0,0.3
2023-01-23 08:45:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 09:00:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 09:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.7,72.5,0.0,0.0,0.3
2023-01-23 09:30:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 09:45:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 10:00:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 10:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 10:30:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 10:45:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 11:00:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 11:15:00,0.0,0.0,0.0,,72.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 11:30:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 11:45:00,0.0,0.0,0.0,,73.0,71.9,73.5,,72.1,72.5,0.0,0.0,0.3
2023-01-23 12:00:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 12:15:00,0.0,0.0,0.0,,73.0,71.9,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 12:30:00,0.0,0.0,0.0,,73.0,72.1,73.5,,72.1,72.5,0.0,0.0,0.3
2023-01-23 12:45:00,0.0,0.0,0.0,,73.0,72.1,73.5,,72.1,72.5,0.0,0.0,0.3
2023-01-23 13:00:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 13:15:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.5,0.0,0.0,0.3
2023-01-23 13:30:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 13:45:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 14:00:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 14:15:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 14:30:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 14:45:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 15:00:00,0.0,0.0,0.0,,73.0,72.1,73.5,,71.9,72.8,0.0,0.0,0.3
2023-01-23 15:15:00,0.0,0.0,0.0,,73.0,72.1,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-23 15:30:00,0.0,0.0,0.0,,73.0,72.1,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 15:45:00,0.0,0.0,0.0,,73.0,72.1,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-23 16:00:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-23 16:15:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-23 16:30:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 16:45:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 17:00:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 17:15:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 17:30:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 17:45:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,73.0,0.0,0.0,0.3
2023-01-23 18:00:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,73.0,0.0,0.0,0.3
2023-01-23 18:15:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 18:30:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 18:45:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 19:00:00,0.0,0.0,0.0,,73.0,72.3,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 19:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 19:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 19:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-23 20:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 20:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 20:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 20:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 21:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 21:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 21:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 21:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 22:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 22:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 22:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 22:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 23:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 23:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 23:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-23 23:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 00:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 00:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 00:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 00:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 01:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 01:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 01:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 01:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 02:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 02:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 02:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 02:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 03:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 03:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 03:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 03:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 04:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 04:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 04:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 04:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 05:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 05:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 05:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 05:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 06:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 06:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 06:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 06:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 07:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 07:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-24 07:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 07:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 08:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-24 08:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 08:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-24 08:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-24 09:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.1,72.8,0.0,0.0,0.3
2023-01-24 09:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 09:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 09:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 10:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 10:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 10:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 10:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 11:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 11:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 11:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 11:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 12:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 12:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 12:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 12:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 13:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 13:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.3,72.8,0.0,0.0,0.3
2023-01-24 13:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 13:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 14:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 14:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 14:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,72.8,0.0,0.0,0.3
2023-01-24 14:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,73.0,0.0,0.0,0.3
2023-01-24 15:00:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,73.0,0.0,0.0,0.3
2023-01-24 15:15:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,73.0,0.0,0.0,0.3
2023-01-24 15:30:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,73.2,0.0,0.0,0.3
2023-01-24 15:45:00,0.0,0.0,0.0,,73.0,72.5,73.5,,72.5,73.2,0.0,0.0,0.3
2023-01-24 16:00:00,0.0,0.0,0.0,,73.0,72.6,73.5,,72.5,73.2,0.0,0.0,0.3
2023-01-24 16:15:00,0.0,0.0,0.0,,73.0,72.6,74.1,,72.6,73.2,0.0,0.0,0.3
2023-01-24 16:30:00,0.0,0.0,0.0,,73.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 16:45:00,0.0,0.0,0.0,,73.0,72.6,74.1,,72.6,73.2,0.0,0.0,0.3
2023-01-24 17:00:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.6,73.2,0.0,0.0,0.3
2023-01-24 17:15:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 17:30:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 17:45:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 18:00:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 18:15:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 18:30:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 18:45:00,0.0,0.0,0.0,,74.0,72.6,74.1,,72.5,73.2,0.0,0.0,0.3
2023-01-24 19:00:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.6,73.2,0.0,0.0,0.3
2023-01-24 19:15:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.6,73.2,0.0,0.0,0.3
2023-01-24 19:30:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 19:45:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 20:00:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 20:15:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 20:30:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 20:45:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 21:00:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 21:15:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 21:30:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 21:45:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 22:00:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 22:15:00,0.0,0.0,0.0,,74.0,72.8,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 22:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 22:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-24 23:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.5,0.0,0.0,0.3
2023-01-24 23:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.5,0.0,0.0,0.3
2023-01-24 23:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-24 23:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 00:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 00:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 00:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 00:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 01:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 01:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 01:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 01:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 02:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 02:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 02:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 02:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 03:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 03:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 03:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 03:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 04:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 04:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 04:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 04:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 05:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,72.8,73.4,0.0,0.0,0.3
2023-01-25 05:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 05:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 05:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 06:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 06:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 06:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 06:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 07:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 07:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 07:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 07:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 08:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 08:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 08:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 08:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 09:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 09:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 09:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 09:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 10:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 10:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 10:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 10:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 11:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 11:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 11:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 11:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 12:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 12:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 12:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 12:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 13:00:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 13:15:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
2023-01-25 13:30:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.5,0.0,0.0,0.3
2023-01-25 13:45:00,0.0,0.0,0.0,,74.0,73.0,74.1,,73.0,73.4,0.0,0.0,0.3
