,KBtuh_Heating,KBTUh_Cooling,OA_Temp
2022-01-28 09:30:00-05:00,24992.20939,8312.97006,31.15
2022-01-28 09:45:00-05:00,25690.10596,8022.243915,32.13
2022-01-28 10:00:00-05:00,25259.09587,6842.375775,32.13
2022-01-28 10:15:00-05:00,27127.00656,8280.905028,32.86
2022-01-28 10:30:00-05:00,25522.87668,8260.16535,33.37
2022-01-28 10:45:00-05:00,24647.98322,8312.97006,34.09
2022-01-28 11:00:00-05:00,26199.95376,8322.404502,34.83
2022-01-28 11:15:00-05:00,23180.35936,8375.209212,36.97
2022-01-28 11:30:00-05:00,24662.63594,8322.404502,41.4
2022-01-28 11:45:00-05:00,30093.86705,8280.905028,39.56
2022-01-28 12:00:00-05:00,28562.7062,8301.664823,38.16
2022-01-28 12:15:00-05:00,27982.57912,8312.97006,37.45
2022-01-28 13:15:00-05:00,25444.91666,8643.83454,37.45
2022-01-28 13:30:00-05:00,26158.16956,8665.399678,38.16
2022-01-28 14:15:00-05:00,24384.55755,8708.550872,38.16
2022-01-28 14:30:00-05:00,26006.74326,8643.83454,36.97
2022-01-28 14:45:00-05:00,24938.24785,7135.46631,37.92
2022-01-28 15:00:00-05:00,25610.40365,7090.01748,37.92
2022-01-28 15:15:00-05:00,26626.55281,7135.46631,36.97
2022-01-28 15:30:00-05:00,24771.23575,8260.16535,36.27
2022-01-28 16:15:00-05:00,25543.92656,8375.209212,36.27
2022-01-28 16:30:00-05:00,25244.50856,7163.064571,35.55
2022-01-28 22:30:00-05:00,23733.0929,8053.272018,35.55
2022-01-28 22:45:00-05:00,23542.1947,6903.296873,34.83
2022-01-28 23:15:00-05:00,24809.3308,6842.375775,34.83
2022-01-28 23:30:00-05:00,24300.81411,7117.615741,33.37
2022-01-28 23:45:00-05:00,23317.59526,6823.62954,32.86
2022-01-29 01:00:00-05:00,25538.31862,6850.190872,32.86
2022-01-29 01:15:00-05:00,26182.46373,7180.91514,31.89
2022-01-29 01:30:00-05:00,23688.42759,7180.91514,31.89
2022-01-29 01:45:00-05:00,25904.80608,7127.346119,31.15
2022-01-29 02:15:00-05:00,26862.03445,6815.814443,31.15
2022-01-29 02:30:00-05:00,25250.71242,6886.11699,30.65
2022-01-29 03:15:00-05:00,26211.265,5683.902187,30.65
2022-01-29 03:30:00-05:00,26952.9226,8053.272018,29.88
2022-01-29 03:45:00-05:00,26183.91138,6832.994326,29.37
2022-01-29 04:00:00-05:00,26399.48466,6903.296873,29.37
2022-01-29 04:15:00-05:00,25910.29211,7180.91514,28.6
2022-01-29 04:30:00-05:00,26846.01004,7163.064571,28.6
2022-01-29 04:45:00-05:00,27418.34829,5980.59315,28.08
2022-01-29 05:00:00-05:00,26565.10359,5683.902187,28.08
2022-01-29 05:45:00-05:00,28237.40697,6867.370755,27.55
2022-01-29 06:00:00-05:00,29027.87033,6806.449657,27.03
2022-01-29 06:15:00-05:00,30327.28343,6850.190872,26.51
2022-01-29 07:15:00-05:00,30106.36484,7190.662832,25.3
2022-01-29 07:30:00-05:00,29708.26261,7245.84204,24.3
2022-01-29 07:45:00-05:00,31037.27998,7145.214002,23.76
2022-01-29 08:15:00-05:00,30385.88027,5661.821487,23
2022-01-29 08:30:00-05:00,30882.04869,7664.282775,23
2022-01-29 08:45:00-05:00,30851.9121,6886.11699,22.3
2022-01-29 09:00:00-05:00,31207.02967,7099.747858,21.6
2022-01-29 09:15:00-05:00,31778.25768,6504.682286,21.6
2022-01-29 09:30:00-05:00,32530.46357,7081.897289,20.46
2022-01-29 10:30:00-05:00,31631.33634,7180.91514,19.98
2022-01-29 11:45:00-05:00,33680.99165,7683.526308,19.76
2022-01-29 13:00:00-05:00,31147.74458,6832.994326,19.98
2022-01-29 14:15:00-05:00,33988.96644,5698.206822,19.98
2022-01-29 14:30:00-05:00,36155.47801,6850.190872,20.68
2022-01-29 15:00:00-05:00,35369.54652,7962.017472,20.68
2022-01-29 15:15:00-05:00,35201.5126,6867.370755,21.33
2022-01-29 15:30:00-05:00,35465.27939,6876.752204,19.98
2022-01-29 15:45:00-05:00,35729.17909,6823.62954,18.88
2022-01-29 16:30:00-05:00,35455.11342,7163.064571,18.88
2022-01-29 16:45:00-05:00,34695.30205,7218.243779,18
2022-01-29 17:00:00-05:00,36331.40139,7190.662832,18
2022-01-29 17:15:00-05:00,35712.12857,7109.49555,17.33
2022-01-29 17:30:00-05:00,36003.82604,5705.996748,16.66
2022-01-29 18:00:00-05:00,36935.91661,6832.994326,16.66
2022-01-29 18:15:00-05:00,36542.18528,6867.370755,15.98
2022-01-29 19:15:00-05:00,36206.99744,6850.190872,15.98
2022-01-29 19:30:00-05:00,37613.46422,6269.31144,15.06
2022-01-30 00:45:00-05:00,36727.29815,6529.967398,15.06
2022-01-30 05:30:00-05:00,37421.64128,7200.39321,13.17
2022-01-30 05:45:00-05:00,38798.93153,7154.94438,12.22
2022-01-30 06:30:00-05:00,39727.80884,6876.752204,12.22
2022-01-30 08:15:00-05:00,39279.60647,6886.11699,13.66
2022-01-30 08:30:00-05:00,38726.83375,7190.662832,15.3
2022-01-30 09:00:00-05:00,38094.64636,7145.214002,18.66
2022-01-30 09:15:00-05:00,36746.5036,6842.375775,21.33
2022-01-30 09:30:00-05:00,37285.03869,6842.375775,23.27
2022-01-30 09:45:00-05:00,37117.68041,6876.752204,25.3
2022-01-30 10:00:00-05:00,35867.59094,6886.11699,25.3
2022-01-30 10:30:00-05:00,35346.08036,5691.705975,25.3
2022-01-30 10:45:00-05:00,35253.99655,6269.31144,25.3
2022-01-30 11:00:00-05:00,35718.22964,6823.62954,26.51
2022-01-30 11:15:00-05:00,34851.67465,6823.62954,28.08
2022-01-30 11:30:00-05:00,36138.40336,8064.211662,30.65
2022-01-30 11:45:00-05:00,34845.14183,7172.794949,33.37
2022-01-30 12:00:00-05:00,34613.95703,7180.91514,33.37
2022-01-30 12:15:00-05:00,34475.1778,7190.662832,29.88
2022-01-30 12:30:00-05:00,33192.36016,5676.11226,27.03
2022-01-30 12:45:00-05:00,34435.68633,6513.612975,30.9
2022-01-30 13:00:00-05:00,33285.67976,6832.994326,30.9
2022-01-30 13:15:00-05:00,33993.84053,6859.555658,27.55
2022-01-30 13:30:00-05:00,33466.49019,6859.555658,28.08
2022-01-30 14:30:00-05:00,31846.43198,6832.994326,28.08
2022-01-30 14:45:00-05:00,32847.02461,7190.662832,38.16
2022-01-30 15:00:00-05:00,31540.78446,7200.39321,40.48
2022-01-30 15:15:00-05:00,33298.71833,7208.513401,38.86
2022-01-30 15:30:00-05:00,34166.14437,7154.94438,35.55
2022-01-30 15:45:00-05:00,32770.98984,7117.615741,33.6
2022-01-30 16:00:00-05:00,32652.37002,7180.91514,31.15
2022-01-30 16:15:00-05:00,33328.99733,7180.91514,30.65
2022-01-30 16:30:00-05:00,31915.90271,7180.91514,26.24
2022-01-30 16:45:00-05:00,32452.39366,7190.662832,24.84
2022-01-30 17:00:00-05:00,32224.3825,7172.794949,24.3
2022-01-30 17:15:00-05:00,32590.4251,7163.064571,23.76
2022-01-30 17:45:00-05:00,33730.85011,6823.62954,23.76
2022-01-30 18:00:00-05:00,33357.21294,6850.190872,22.78
2022-01-30 18:15:00-05:00,34636.80319,6903.296873,22.78
2022-01-30 18:30:00-05:00,33237.26556,7154.94438,22.03
2022-01-30 18:45:00-05:00,34389.25982,7180.91514,22.03
2022-01-30 19:00:00-05:00,33393.01766,7180.91514,21.33
2022-01-30 19:15:00-05:00,32998.30114,7135.46631,21.33
2022-01-30 19:30:00-05:00,34664.77045,7099.747858,20.46
2022-01-30 20:00:00-05:00,33855.22303,5965.63169,20.46
2022-01-30 20:15:00-05:00,35042.42563,6832.994326,19.76
2022-01-30 21:15:00-05:00,34724.72477,6850.190872,19.76
2022-01-30 21:30:00-05:00,36852.69109,6823.62954,19.09
2022-01-30 22:15:00-05:00,37144.85463,7200.39321,19.09
2022-01-30 22:30:00-05:00,34940.19381,7145.214002,18.45
2022-01-30 23:45:00-05:00,35209.60867,6832.994326,18.45
2022-01-31 00:00:00-05:00,36285.81655,7099.747858,17.78
2022-01-31 01:45:00-05:00,36680.52346,7154.94438,17.78
2022-01-31 02:00:00-05:00,36088.04196,7163.064571,17.11
2022-01-31 02:30:00-05:00,35753.65946,6521.052572,17.11
2022-01-31 02:45:00-05:00,36918.93279,6850.190872,16.43
2022-01-31 07:30:00-05:00,40866.2926,7117.615741,17.33
2022-01-31 07:45:00-05:00,39347.01555,7099.747858,17.33
2022-01-31 08:00:00-05:00,40081.41325,7090.01748,18
2022-01-31 08:15:00-05:00,37226.67443,7135.46631,20.05
2022-01-31 08:45:00-05:00,40175.95067,6842.375775,22.59
2022-01-31 09:00:00-05:00,39597.10136,7127.346119,22.59
2022-01-31 09:15:00-05:00,38494.41066,7172.794949,25.45
2022-01-31 10:00:00-05:00,37772.97072,8290.33947,35.78
2022-01-31 10:15:00-05:00,35670.5188,7154.94438,35.78
2022-01-31 10:30:00-05:00,35706.70433,7180.91514,39.33
2022-01-31 10:45:00-05:00,35777.29546,7163.064571,39.33
2022-01-31 11:00:00-05:00,34037.02706,7145.214002,40.24
2022-01-31 11:30:00-05:00,33490.23998,7145.214002,44.1
2022-01-31 12:00:00-05:00,32984.54564,7154.94438,44.1
2022-01-31 12:15:00-05:00,33532.25286,7117.615741,42.3
2022-01-31 12:30:00-05:00,30993.19694,6823.62954,41.61
2022-01-31 13:00:00-05:00,31202.60263,7145.214002,42.3
2022-01-31 13:15:00-05:00,28987.72044,6886.11699,39.09
2022-01-31 13:45:00-05:00,30144.74932,7190.662832,39.09
2022-01-31 14:00:00-05:00,30826.79858,7180.91514,38.16
2022-01-31 14:30:00-05:00,29898.74062,7200.39321,39.09
2022-01-31 14:45:00-05:00,29601.92951,8248.839997,46.99
2022-01-31 15:00:00-05:00,27751.6876,7135.46631,50.25
2022-01-31 15:15:00-05:00,27466.8292,6859.555658,48.29
2022-01-31 15:30:00-05:00,29643.84812,8269.599792,48.29
2022-01-31 15:45:00-05:00,28504.57318,7127.346119,44.33
2022-01-31 16:15:00-05:00,28869.59687,7245.84204,38.62
2022-01-31 16:30:00-05:00,28917.94616,7218.243779,34.34
2022-01-31 16:45:00-05:00,28377.60894,7180.91514,33.12
2022-01-31 17:15:00-05:00,29610.20623,8290.33947,33.12
2022-01-31 17:30:00-05:00,31347.78518,7180.91514,32.38
2022-01-31 18:15:00-05:00,29527.2316,6867.370755,32.38
2022-01-31 18:30:00-05:00,29667.8442,7982.086465,31.39
2022-01-31 19:15:00-05:00,31396.44298,8343.14418,31.39
2022-01-31 19:30:00-05:00,31304.43533,7512.98058,30.4
2022-01-31 19:45:00-05:00,29792.71912,7541.855061,30.4
2022-01-31 20:00:00-05:00,30577.81099,7145.214002,29.62
2022-01-31 20:45:00-05:00,28202.5415,7200.39321,29.62
2022-01-31 21:00:00-05:00,29691.45017,7099.747858,28.85
2022-01-31 21:15:00-05:00,29934.82272,6850.190872,28.35
2022-01-31 21:30:00-05:00,30686.95394,6850.190872,27.82
2022-01-31 21:45:00-05:00,28792.68433,7145.214002,27.82
2022-01-31 22:00:00-05:00,29094.66638,7090.01748,27.3
2022-01-31 22:15:00-05:00,29404.17053,6832.994326,26.24
2022-01-31 22:30:00-05:00,29260.86798,6867.370755,25.52
2022-01-31 22:45:00-05:00,28146.50996,7180.91514,27.03
2022-01-31 23:00:00-05:00,28988.40969,7172.794949,26.51
2022-01-31 23:15:00-05:00,29287.77309,7145.214002,26.51
2022-02-01 00:30:00-05:00,29779.75566,6886.11699,25.52
2022-02-01 00:45:00-05:00,28538.73073,7117.615741,26.51
2022-02-01 01:00:00-05:00,27971.1085,6859.555658,28.08
2022-02-01 02:45:00-05:00,28250.19909,6850.190872,28.08
2022-02-01 03:00:00-05:00,28739.44117,6815.814443,25.99
2022-02-01 03:15:00-05:00,29097.46186,6832.994326,25.05
2022-02-01 04:30:00-05:00,29375.37371,6850.190872,25.05
2022-02-01 04:45:00-05:00,29027.87033,6850.190872,24.3
2022-02-01 05:00:00-05:00,28885.17607,7200.39321,25.3
2022-02-01 05:45:00-05:00,30088.78178,7163.064571,25.3
2022-02-01 06:00:00-05:00,31728.13182,7145.214002,25.99
2022-02-01 06:15:00-05:00,34930.40148,6903.296873,24.57
2022-02-01 07:15:00-05:00,34708.45557,6832.994326,24.03
2022-02-01 07:30:00-05:00,36117.72909,6886.11699,24.78
2022-02-01 07:45:00-05:00,36390.09966,6815.814443,25.52
2022-02-01 08:00:00-05:00,36467.60631,6823.62954,25.52
2022-02-01 08:15:00-05:00,36007.63939,6850.190872,26.51
2022-02-01 08:30:00-05:00,35266.19841,6886.11699,27.3
2022-02-01 08:45:00-05:00,35099.52718,7190.662832,27.3
2022-02-01 09:00:00-05:00,34736.35687,7190.662832,28.35
2022-02-01 09:15:00-05:00,35545.92581,7200.39321,28.35
2022-02-01 09:30:00-05:00,33213.44602,8333.709738,29.37
2022-02-01 09:45:00-05:00,33167.90291,7127.346119,29.88
2022-02-01 10:00:00-05:00,33165.37059,6842.375775,30.4
2022-02-01 10:15:00-05:00,30229.07993,6876.752204,30.9
2022-02-01 11:00:00-05:00,30065.96625,6850.190872,30.9
2022-02-01 11:15:00-05:00,30775.07688,6911.11197,31.64
2022-02-01 11:45:00-05:00,31760.30038,7180.91514,31.64
2022-02-01 12:00:00-05:00,29221.09569,7190.662832,32.38
2022-02-01 12:30:00-05:00,29948.41848,7145.214002,33.12
2022-02-01 12:45:00-05:00,30957.91574,6859.555658,34.09
2022-02-01 13:00:00-05:00,27816.58998,6832.994326,34.83
2022-02-01 13:15:00-05:00,28195.60565,7127.346119,35.78
2022-02-01 13:45:00-05:00,26978.5711,7127.346119,35.78
2022-02-01 14:00:00-05:00,28315.47797,7172.794949,36.5
2022-02-01 16:45:00-05:00,28598.77513,6903.296873,36.5
2022-02-01 17:00:00-05:00,27212.51236,5996.9187,35.06
2022-02-01 19:15:00-05:00,27612.29593,8033.203025,35.06
2022-02-01 19:30:00-05:00,27432.45002,6903.296873,35.78
2022-02-01 20:00:00-05:00,27050.72318,7135.46631,35.78
2022-02-01 20:15:00-05:00,26265.19451,7200.39321,34.83
2022-02-01 21:00:00-05:00,25363.41862,6018.6861,34.83
2022-02-01 21:15:00-05:00,26626.72435,7099.747858,35.55
2022-02-02 00:30:00-05:00,25380.79681,5691.705975,34.34
2022-02-02 00:45:00-05:00,24950.65167,6546.337684,34.34
2022-02-02 01:00:00-05:00,24099.13089,7127.346119,35.06
2022-02-02 01:30:00-05:00,23981.78709,7145.214002,34.09
2022-02-02 02:00:00-05:00,25131.32619,6049.97311,34.09
2022-02-02 02:15:00-05:00,25363.41862,6003.72464,35.06
2022-02-02 02:30:00-05:00,23757.70697,5935.69426,35.06
2022-02-02 03:45:00-05:00,24112.84295,6876.752204,35.78
2022-02-02 04:00:00-05:00,25125.34121,7135.46631,34.57
2022-02-02 04:15:00-05:00,25216.35846,5728.09131,33.6
2022-02-02 04:30:00-05:00,25240.35444,7172.794949,33.6
2022-02-02 04:45:00-05:00,25284.63804,7154.94438,34.57
2022-02-02 05:00:00-05:00,24541.77062,7208.513401,35.55
2022-02-02 05:30:00-05:00,24939.82571,7135.46631,35.55
2022-02-02 05:45:00-05:00,24843.38042,5676.11226,34.57
2022-02-02 07:00:00-05:00,30504.95586,6867.370755,34.57
2022-02-02 07:15:00-05:00,30074.84715,6886.11699,35.55
2022-02-02 07:30:00-05:00,27905.86885,7135.46631,36.27
2022-02-02 08:00:00-05:00,27854.29512,7245.84204,36.27
2022-02-02 08:15:00-05:00,27769.3183,8365.77477,35.29
2022-02-02 09:15:00-05:00,27366.46602,6859.555658,36.73
2022-02-02 09:30:00-05:00,28866.2034,6886.11699,38.39
2022-02-02 10:00:00-05:00,27438.85213,7145.214002,39.33
2022-02-02 10:15:00-05:00,24605.99556,7172.794949,39.33
2022-02-02 10:30:00-05:00,24912.69763,7200.39321,40.01
2022-02-02 11:00:00-05:00,25331.19175,7208.513401,40.01
2022-02-02 11:15:00-05:00,24954.59352,7180.91514,40.93
2022-02-02 12:00:00-05:00,23842.65963,7135.46631,44.33
2022-02-02 12:15:00-05:00,24041.7122,8343.14418,44.33
2022-02-02 14:00:00-05:00,23430.05566,7154.94438,47.43
2022-02-02 14:15:00-05:00,21770.95354,8312.97006,47.43
2022-02-02 14:30:00-05:00,22696.37158,7117.615741,45
2022-02-02 14:45:00-05:00,23026.74467,8301.664823,45
2022-02-02 15:00:00-05:00,22166.92556,7172.794949,48.74
2022-02-02 15:15:00-05:00,22505.3599,7218.243779,46.33
2022-02-02 15:30:00-05:00,24281.62958,7533.35937,43.66
2022-02-02 15:45:00-05:00,23121.58488,8386.514448,42.3
2022-02-02 17:15:00-05:00,23449.64922,7154.94438,42.3
2022-02-02 17:30:00-05:00,22176.08784,7200.39321,41.61
2022-02-02 18:30:00-05:00,22166.73721,8333.709738,41.61
2022-02-02 18:45:00-05:00,22222.69444,7172.794949,40.93
2022-02-02 20:30:00-05:00,22903.25316,7190.662832,40.93
2022-02-02 20:45:00-05:00,22526.67894,8354.469533,39.78
2022-02-02 21:15:00-05:00,24433.13293,8343.14418,39.78
2022-02-02 21:30:00-05:00,22795.43552,8343.14418,39.09
2022-02-02 21:45:00-05:00,21480.37141,7200.39321,39.09
2022-02-02 22:00:00-05:00,21107.19025,7135.46631,39.78
2022-02-03 01:00:00-05:00,21677.16887,7135.46631,39.78
2022-02-03 01:15:00-05:00,21724.96168,7154.94438,40.48
2022-02-03 01:30:00-05:00,23537.16838,7127.346119,40.48
2022-02-03 01:45:00-05:00,21346.17769,6867.370755,39.78
2022-02-03 02:30:00-05:00,21566.83067,7200.39321,39.78
2022-02-03 02:45:00-05:00,22001.72171,7226.36397,39.09
2022-02-03 05:00:00-05:00,21270.41723,8301.664823,39.09
2022-02-03 05:15:00-05:00,21439.49469,8290.33947,40.01
2022-02-03 05:45:00-05:00,20920.01103,7145.214002,40.01
2022-02-03 06:00:00-05:00,24471.59563,7226.36397,40.71
2022-02-03 07:15:00-05:00,22861.11267,7154.94438,40.71
2022-02-03 07:30:00-05:00,22867.68713,7135.46631,41.4
2022-02-03 08:15:00-05:00,23438.95467,8333.709738,41.4
2022-02-03 09:15:00-05:00,22296.89526,7541.855061,42.08
2022-02-03 09:30:00-05:00,23408.23482,7172.794949,42.75
2022-02-03 09:45:00-05:00,22251.49196,8312.97006,42.75
2022-02-03 10:00:00-05:00,22706.75388,7127.346119,43.66
2022-02-03 10:15:00-05:00,22505.3599,8290.33947,43.66
2022-02-03 10:30:00-05:00,22366.58772,7154.94438,45
2022-02-03 10:45:00-05:00,22415.58363,8290.33947,45.66
2022-02-03 11:00:00-05:00,21868.56036,7135.46631,45.66
2022-02-03 11:15:00-05:00,22529.71111,7208.513401,46.76
2022-02-03 11:30:00-05:00,21405.40484,7580.90988,46.76
2022-02-03 11:45:00-05:00,20849.63237,8653.644482,47.43
2022-02-03 13:30:00-05:00,20064.44412,8354.469533,47.43
2022-02-03 15:15:00-05:00,20372.35686,8698.74093,45.88
2022-02-03 15:30:00-05:00,20334.2566,7512.98058,46.54
2022-02-03 17:15:00-05:00,20492.14486,8322.404502,46.54
2022-02-03 17:30:00-05:00,20913.67897,8698.74093,45.88
2022-02-03 18:00:00-05:00,19873.34006,8812.72014,45.88
2022-02-03 18:15:00-05:00,20276.89695,8778.98007,45
2022-02-03 19:30:00-05:00,20705.22804,8372.45551,45
2022-02-03 20:00:00-05:00,21180.64697,8425.916995,43.21
2022-02-03 21:15:00-05:00,20922.75192,8802.792855,43.21
2022-02-03 23:00:00-05:00,19942.26731,7258.33953,42.08
2022-02-03 23:15:00-05:00,19948.46261,7230.34245,42.75
2022-02-04 00:15:00-05:00,20449.5293,8437.362845,42.75
2022-02-04 00:30:00-05:00,19370.56106,8511.842331,42.08
2022-02-04 01:30:00-05:00,20460.93606,7248.46854,42.08
2022-02-04 01:45:00-05:00,20067.4839,6935.591838,41.16
2022-02-04 02:45:00-05:00,20811.67893,7212.233925,41.16
2022-02-04 03:00:00-05:00,20816.80113,7238.579985,40.24
2022-02-04 05:00:00-05:00,20897.04267,7220.47146,40.24
2022-02-04 05:15:00-05:00,21351.6901,7248.46854,39.56
2022-02-04 05:30:00-05:00,21139.93443,6953.046591,39.56
2022-02-04 05:45:00-05:00,21023.51637,8437.362845,38.86
2022-02-04 06:00:00-05:00,24826.26013,7248.46854,37.45
2022-02-04 06:15:00-05:00,27945.46,7284.68559,37.45
2022-02-04 06:30:00-05:00,27386.24058,7276.448055,36.73
2022-02-04 06:45:00-05:00,28268.16045,7294.574145,36.73
2022-02-04 07:00:00-05:00,26462.95679,7304.445135,35.78
2022-02-04 07:15:00-05:00,24994.07458,7266.577065,35.06
2022-02-04 07:30:00-05:00,26313.08284,8425.916995,35.06
2022-02-04 07:45:00-05:00,25241.50436,7090.01748,34.34
2022-02-04 08:15:00-05:00,26136.8888,8343.14418,34.34
2022-02-04 09:15:00-05:00,28230.51596,7127.346119,33.6
2022-02-04 09:30:00-05:00,26267.28393,7163.064571,32.63
2022-02-04 10:00:00-05:00,27633.27895,7135.46631,32.63
2022-02-04 10:15:00-05:00,27087.61052,7154.94438,32.13
2022-02-04 10:45:00-05:00,28120.22194,8312.97006,32.13
2022-02-04 11:00:00-05:00,27975.8603,7172.794949,33.12
2022-02-04 11:15:00-05:00,27514.43095,7180.91514,31.89
2022-02-04 12:30:00-05:00,27280.07962,7172.794949,31.89
2022-02-04 12:45:00-05:00,29192.12083,7154.94438,31.39
2022-02-04 13:00:00-05:00,28721.17107,7172.794949,31.39
2022-02-04 13:15:00-05:00,29723.36368,7145.214002,30.13
2022-02-04 14:30:00-05:00,29112.04352,7523.179032,30.13
2022-02-04 14:45:00-05:00,30143.77835,7154.94438,29.62
2022-02-04 15:15:00-05:00,30239.12096,6886.11699,29.62
2022-02-04 15:30:00-05:00,28749.78769,8322.404502,29.12
2022-02-04 16:30:00-05:00,29598.57193,7145.214002,29.12
2022-02-04 17:30:00-05:00,30667.38129,7117.615741,29.62
2022-02-04 17:45:00-05:00,30008.90393,7475.628522,28.85
2022-02-04 18:30:00-05:00,29319.75055,7145.214002,28.85
2022-02-04 18:45:00-05:00,28397.74113,7135.46631,28.35
2022-02-04 19:15:00-05:00,28835.35985,7117.615741,28.35
2022-02-04 19:30:00-05:00,29619.52768,7099.747858,27.55
2022-02-04 21:15:00-05:00,27283.94621,7109.49555,27.55
2022-02-04 21:30:00-05:00,28426.88033,7117.615741,27.03
2022-02-04 22:15:00-05:00,28651.14359,7127.346119,27.03
2022-02-04 22:30:00-05:00,28089.9565,7127.346119,26.51
2022-02-05 01:15:00-05:00,27627.29197,7135.46631,26.51
2022-02-05 01:30:00-05:00,28410.44594,7109.49555,25.99
2022-02-05 05:15:00-05:00,28089.9565,7180.91514,25.99
2022-02-05 05:30:00-05:00,29055.03169,7180.91514,26.51
2022-02-05 06:30:00-05:00,31117.72208,6886.11699,26.51
2022-02-05 06:45:00-05:00,33020.54762,7127.346119,25.99
2022-02-05 07:00:00-05:00,32375.23078,7154.94438,25.3
2022-02-05 09:00:00-05:00,31596.3853,7180.91514,25.3
2022-02-05 09:15:00-05:00,30775.23731,7145.214002,25.99
2022-02-05 09:45:00-05:00,31364.05218,7154.94438,26.78
2022-02-05 10:00:00-05:00,30474.07837,6850.190872,29.62
2022-02-05 10:15:00-05:00,32195.62291,8290.33947,30.13
2022-02-05 10:30:00-05:00,30926.3427,7135.46631,30.13
2022-02-05 11:00:00-05:00,31222.18878,6867.370755,30.65
2022-02-05 11:15:00-05:00,30513.54012,7135.46631,32.38
2022-02-05 11:30:00-05:00,30740.98813,7172.794949,34.57
2022-02-05 11:45:00-05:00,31419.82477,7190.662832,34.57
2022-02-05 12:00:00-05:00,30621.51033,7180.91514,33.6
2022-02-05 12:15:00-05:00,31520.49424,8312.97006,32.38
2022-02-05 12:30:00-05:00,29654.97752,7446.754041,34.09
2022-02-05 12:45:00-05:00,31503.47323,7154.94438,35.29
2022-02-05 13:00:00-05:00,29904.75068,7099.747858,33.6
2022-02-05 14:00:00-05:00,29100.2612,8312.97006,31.15
2022-02-05 14:30:00-05:00,29100.2612,7190.662832,31.15
2022-02-05 14:45:00-05:00,30646.77832,7163.064571,34.57
2022-02-05 15:00:00-05:00,29519.90785,7135.46631,36.27
2022-02-05 15:15:00-05:00,29131.21975,7172.794949,37.22
2022-02-05 15:30:00-05:00,30851.18772,7180.91514,36.5
2022-02-05 15:45:00-05:00,27696.7707,7154.94438,34.09
2022-02-05 16:00:00-05:00,30234.15219,7154.94438,32.63
2022-02-05 16:15:00-05:00,30199.82895,7154.94438,29.37
2022-02-05 16:30:00-05:00,29319.75055,8333.709738,28.35
2022-02-05 16:45:00-05:00,29598.57193,7163.064571,27.3
2022-02-05 17:00:00-05:00,29229.63562,7180.91514,26.78
2022-02-05 17:15:00-05:00,31234.83489,7163.064571,26.78
2022-02-05 17:30:00-05:00,30347.56264,7180.91514,25.99
2022-02-05 17:45:00-05:00,29858.57777,7154.94438,25.99
2022-02-05 18:00:00-05:00,29910.70624,7154.94438,25.3
2022-02-05 18:15:00-05:00,31175.86035,7180.91514,25.3
2022-02-05 18:30:00-05:00,32475.67257,7190.662832,24.57
2022-02-05 19:00:00-05:00,31437.35678,7145.214002,24.57
2022-02-05 19:15:00-05:00,31746.59698,7163.064571,23.76
2022-02-05 20:00:00-05:00,30970.67714,6406.371801,23.76
2022-02-05 20:15:00-05:00,31026.96373,7135.46631,22.78
2022-02-05 21:00:00-05:00,33381.71633,7154.94438,22.78
2022-02-05 21:15:00-05:00,31952.27919,7099.747858,22.03
2022-02-05 22:00:00-05:00,33293.21808,7180.91514,22.03
2022-02-05 22:15:00-05:00,31452.48728,7180.91514,21.33
2022-02-05 22:30:00-05:00,32006.52675,5973.78721,21.33
2022-02-05 22:45:00-05:00,33180.98937,6779.888325,20.46
2022-02-05 23:15:00-05:00,31635.97315,6886.11699,20.46
2022-02-05 23:30:00-05:00,33052.40799,5705.996748,19.54
2022-02-06 00:15:00-05:00,33996.85975,6832.994326,18.66
2022-02-06 00:45:00-05:00,32749.02578,7190.662832,18.66
2022-02-06 01:00:00-05:00,33589.16881,7190.662832,18
2022-02-06 01:45:00-05:00,34227.38562,6842.375775,18
2022-02-06 02:00:00-05:00,34232.29144,6886.11699,16.88
2022-02-06 03:30:00-05:00,34222.39803,7099.747858,16.88
2022-02-06 03:45:00-05:00,35133.81008,7180.91514,15.98
2022-02-06 05:15:00-05:00,34910.99267,6859.555658,15.98
2022-02-06 05:30:00-05:00,35273.80899,6867.370755,15.3
2022-02-06 07:30:00-05:00,35274.03662,7190.662832,16.43
2022-02-06 07:45:00-05:00,34679.51924,7109.49555,16.43
2022-02-06 08:00:00-05:00,34724.26961,6815.814443,17.78
2022-02-06 08:15:00-05:00,33931.71798,6842.375775,19.98
2022-02-06 08:30:00-05:00,33777.43685,5973.78721,22.3
2022-02-06 09:00:00-05:00,33392.66878,6806.449657,28.35
2022-02-06 09:15:00-05:00,33470.97337,6876.752204,29.62
2022-02-06 09:30:00-05:00,31894.94756,7154.94438,32.38
2022-02-06 09:45:00-05:00,31576.40593,5705.996748,32.38
2022-02-06 10:00:00-05:00,33261.27175,7172.794949,34.57
2022-02-06 10:15:00-05:00,31273.82436,7190.662832,33.12
2022-02-06 10:30:00-05:00,31109.50551,7200.39321,38.39
2022-02-06 10:45:00-05:00,31611.66312,7135.46631,34.34
2022-02-06 11:00:00-05:00,32482.81668,7154.94438,35.06
2022-02-06 11:15:00-05:00,29797.00205,7145.214002,36.97
2022-02-06 11:45:00-05:00,28920.54294,6832.994326,38.62
2022-02-06 12:00:00-05:00,30155.70028,6886.11699,38.62
